,match_id,date_planned_start,match_start,player_1,player_2,player_1_fh_goals,player_2_fh_goals,player_1_sh_goals,player_2_sh_goals,player_1_total_goals,player_2_total_goals,shift_n,match_count_within_shift,match_count_within_shift_player_pair,Total_goals,player_1_total_goals_est,player_2_total_goals_est,total_goals_est,result,result_est,outcomes_proba,over_4.5_goals_proba
7977,152684,1672648800,2023-01-02 08:40:02,21,26,2,1,1,1,3,2,873.0,16,2,5,2.168941,3.5553863,5.724327,1,2,21.04 - 14.83 - 64.13,67.6352370914802
7978,152685,1672649520,2023-01-02 08:51:57,5,12,1,2,2,2,3,4,873.0,17,2,7,2.1089017,3.0414076,5.1503096,2,2,25.98 - 16.83 - 57.19,58.54733091815342
7979,152686,1672649640,2023-01-02 08:53:59,26,27,1,2,2,1,3,3,873.0,18,2,6,1.7137315,2.5304272,4.2441587,0,2,25.63 - 18.72 - 55.65,41.87488342677484
7980,152687,1672650360,2023-01-02 09:05:46,5,21,1,0,1,0,2,0,873.0,19,2,2,2.520554,2.0997193,4.6202736,1,1,48.11 - 18.87 - 33.02,49.05627433121092
7981,152688,1672650480,2023-01-02 09:08:15,12,27,1,1,0,2,1,3,873.0,20,2,4,2.433664,2.5200121,4.953676,2,2,39.24 - 18.51 - 42.25,55.13411043347652
7982,152689,1672651200,2023-01-02 09:20:12,12,21,1,1,2,0,3,1,873.0,21,3,4,2.7749758,1.9094778,4.6844535,1,1,56.31 - 17.74 - 25.95,50.25129839686478
7983,152690,1672651320,2023-01-02 09:22:08,5,26,1,2,2,2,3,4,873.0,22,3,7,2.2354054,2.833018,5.0684233,2,2,30.91 - 17.75 - 51.34,57.14295583414469
7984,152691,1672652040,2023-01-02 09:34:05,21,27,0,1,1,0,1,1,873.0,23,3,2,2.0480995,3.3077483,5.355848,0,2,21.88 - 15.57 - 62.55,61.95837371559709
7985,152692,1672652160,2023-01-02 09:35:58,12,26,1,1,0,0,1,1,873.0,24,3,2,3.1032712,2.8719249,5.975196,0,1,45.17 - 17.01 - 37.81,71.16097109979877
7986,152693,1672652880,2023-01-02 09:48:03,5,27,0,2,2,2,2,4,873.0,25,3,6,1.5938547,2.5498059,4.1436605,2,2,23.15 - 18.44 - 58.41,39.920587494970775
7987,152694,1672653000,2023-01-02 09:50:03,21,26,0,2,1,1,1,3,873.0,26,3,4,2.136048,3.0624876,5.198536,2,2,26.16 - 16.79 - 57.05,59.36258597005977
7988,152695,1672653720,2023-01-02 10:01:57,5,12,2,1,0,2,2,3,873.0,27,3,5,2.261746,3.105548,5.367294,2,2,27.7 - 16.78 - 55.52,62.14334736068026
7989,152696,1672653840,2023-01-02 10:04:03,26,27,0,0,1,1,1,1,873.0,28,3,2,1.7231704,2.4551535,4.1783237,0,2,26.83 - 19.13 - 54.04,40.59565246713682
7990,152697,1672654560,2023-01-02 10:16:05,5,21,0,0,0,1,0,1,873.0,29,3,1,2.2912254,2.0906854,4.381911,2,1,43.88 - 19.65 - 36.47,44.53450259778614
7991,152698,1672654680,2023-01-02 10:18:10,12,27,1,0,1,2,2,2,873.0,30,3,4,2.4301026,2.4816191,4.9117217,0,2,39.8 - 18.6 - 41.6,54.38824943779073
7992,152699,1672655400,2023-01-02 10:30:02,12,21,1,0,1,6,2,6,873.0,31,4,8,2.8765159,1.9461291,4.822645,2,1,57.39 - 17.32 - 25.29,52.78554504286361
7993,152700,1672655520,2023-01-02 10:31:58,5,26,0,1,2,1,2,2,873.0,32,4,4,2.235622,2.8025765,5.0381985,0,2,31.35 - 17.85 - 50.8,56.618350409369455
7994,152701,1672656240,2023-01-02 10:44:02,21,27,0,2,1,1,1,3,873.0,33,4,4,2.0139618,2.5941024,4.608064,2,2,30.33 - 18.6 - 51.07,48.82774573255424
7995,152702,1672656360,2023-01-02 10:46:00,12,26,3,4,3,0,6,4,873.0,34,4,10,2.9819586,2.8241308,5.8060894,1,1,43.93 - 17.23 - 38.84,68.81501239149557
7996,152703,1672657080,2023-01-02 10:57:49,5,27,0,0,2,2,2,2,873.0,35,4,4,1.6877546,2.5740156,4.2617702,0,2,24.57 - 18.46 - 56.98,42.21632153330884
7997,152704,1672657200,2023-01-02 10:59:53,21,26,1,2,3,1,4,3,873.0,36,4,7,2.1368845,2.7781177,4.915002,1,2,29.94 - 17.91 - 52.14,54.44678027723854
7998,152705,1672657920,2023-01-02 11:11:46,5,12,2,1,2,2,4,3,873.0,37,4,7,2.253146,3.0292783,5.282424,1,2,28.55 - 17.05 - 54.4,60.759123667257455
7999,152706,1672658040,2023-01-02 11:14:10,26,27,0,1,2,3,2,4,873.0,38,4,6,1.6857959,2.5186477,4.2044435,2,2,25.26 - 18.75 - 55.99,41.10368225220636
8000,152707,1672658760,2023-01-02 11:25:58,5,21,1,2,0,2,1,4,873.0,39,4,5,2.3663473,2.217808,4.584155,2,1,43.07 - 19.23 - 37.7,48.379163379234555
8001,152708,1672658880,2023-01-02 11:27:58,12,27,1,3,2,2,3,5,873.0,40,4,8,2.371444,2.4786696,4.850114,2,2,38.76 - 18.7 - 42.54,53.28247275422733
8002,152709,1672659600,2023-01-02 11:40:15,12,21,4,1,0,4,4,5,873.0,41,5,9,2.590127,2.1973877,4.7875147,2,1,47.64 - 18.58 - 33.78,52.14662033305978
8003,152710,1672659720,2023-01-02 11:41:58,5,26,0,3,2,1,2,4,873.0,42,5,6,2.1789486,2.5238967,4.7028456,2,2,34.45 - 18.8 - 46.74,50.59172764923153
8004,152711,1672660440,2023-01-02 11:53:51,21,27,1,1,1,1,2,2,873.0,43,5,4,2.0088649,2.4789526,4.487818,0,2,31.93 - 19.06 - 49.0,46.55825428235739
8005,152712,1672660560,2023-01-02 11:56:02,12,26,1,1,4,0,5,1,873.0,44,5,6,2.9178367,2.6137357,5.5315723,1,1,46.28 - 17.47 - 36.25,64.73803354156257
8006,152713,1672661280,2023-01-02 12:08:08,5,27,1,2,0,0,1,2,873.0,45,5,3,1.7065566,2.6407092,4.3472657,2,2,24.05 - 18.12 - 57.82,43.86818321276578
8007,152714,1672661400,2023-01-02 12:09:57,21,26,2,1,0,2,2,3,873.0,46,5,5,2.0361707,2.3884544,4.4246254,2,2,33.85 - 19.39 - 46.76,45.35323425518934
8008,152715,1672662120,2023-01-02 12:21:54,5,12,1,0,0,2,1,2,873.0,47,5,3,2.162591,3.1017766,5.2643676,2,2,26.11 - 16.67 - 57.22,60.46087415112271
8009,152716,1672662240,2023-01-02 12:24:08,26,27,1,2,2,1,3,3,873.0,48,5,6,1.7557069,2.5408173,4.296524,0,2,26.27 - 18.71 - 55.02,42.88899879152437
8010,152717,1672662960,2023-01-02 12:36:27,5,21,2,1,1,1,3,2,873.0,49,5,5,2.094364,2.3604286,4.4547925,1,2,35.42 - 19.42 - 45.16,45.929469107626325
8011,152718,1672664760,2023-01-02 13:06:00,12,27,0,2,2,2,2,4,873.0,50,5,6,2.4444065,2.5023093,4.946716,2,2,39.72 - 18.53 - 41.74,55.01078032408546
8012,152719,1672665480,2023-01-02 13:19:14,12,21,0,1,3,1,3,2,873.0,51,6,5,2.545374,2.101502,4.646876,1,1,48.55 - 18.78 - 32.68,49.55291002491704
8013,152720,1672665600,2023-01-02 13:19:53,5,26,1,0,2,5,3,5,873.0,52,6,8,2.192266,2.7102234,4.9024897,2,2,31.9 - 18.17 - 49.93,54.22333055616383
8014,152721,1672666320,2023-01-02 13:32:32,21,27,0,0,0,2,0,2,873.0,53,6,2,1.9699321,2.8771493,4.847081,2,2,25.7 - 17.35 - 56.96,53.227734235257515
8015,152722,1672666440,2023-01-02 13:33:50,12,26,4,0,1,2,5,2,873.0,54,6,7,3.0833359,2.7861838,5.8695197,1,1,46.23 - 17.07 - 36.7,69.70987457776172
8016,152723,1672667160,2023-01-02 13:46:50,5,27,0,2,1,1,1,3,873.0,55,6,4,1.7483157,2.627259,4.3755746,2,2,24.99 - 18.26 - 56.76,44.41278760921713
8017,152724,1672667280,2023-01-02 13:47:49,21,26,0,0,0,4,0,4,873.0,56,6,4,2.132364,2.9186163,5.0509806,2,2,27.95 - 17.36 - 54.68,56.84060379016014
8018,152725,1672668000,2023-01-02 14:00:05,5,12,0,3,4,3,4,6,873.0,57,6,10,2.1934223,3.0324266,5.225849,2,2,27.5 - 16.98 - 55.52,59.82032291659074
8019,152726,1672668120,2023-01-02 14:02:30,26,27,1,0,2,2,3,2,873.0,58,6,5,1.749577,2.4931421,4.242719,1,2,26.81 - 18.95 - 54.24,41.8469585241588
8020,152727,1672668840,2023-01-02 14:13:45,5,21,0,1,2,1,2,2,873.0,59,6,4,2.1856768,2.300543,4.48622,0,2,38.17 - 19.46 - 42.37,46.52788653909301
8021,152728,1672668960,2023-01-02 14:16:06,12,27,1,3,0,4,1,7,873.0,60,6,8,2.4988863,2.4247723,4.9236584,2,1,42.01 - 18.57 - 39.42,54.60106287009744
8022,152729,1672669680,2023-01-02 14:28:22,12,21,1,1,3,0,4,1,873.0,61,7,5,2.7726922,2.085415,4.858107,1,1,52.99 - 17.91 - 29.1,53.42663403350362
8023,152730,1672669800,2023-01-02 14:29:55,5,26,1,1,2,3,3,4,873.0,62,7,7,2.2069075,2.741268,4.9481754,2,2,31.72 - 18.06 - 50.22,55.03665637269
8024,152731,1672670520,2023-01-02 14:42:20,21,27,2,1,1,0,3,1,873.0,63,7,4,1.9647684,2.9400382,4.9048066,1,2,24.82 - 17.06 - 58.13,54.26474962241926
8025,152732,1672670640,2023-01-02 14:43:57,12,26,1,1,2,0,3,1,873.0,64,7,4,3.1384416,2.7621317,5.9005733,1,1,47.52 - 16.97 - 35.51,70.14144936848604
8026,152733,1672671360,2023-01-02 14:55:54,5,27,0,1,2,0,2,1,873.0,65,7,3,1.7877702,2.6951704,4.4829407,1,2,24.82 - 17.96 - 57.22,46.465537125960196
8027,152734,1672671480,2023-01-02 14:57:56,21,26,2,1,0,2,2,3,873.0,66,7,5,2.0761883,2.8507202,4.9269085,2,2,27.88 - 17.58 - 54.53,54.658920152555105
8028,152735,1672672200,2023-01-02 15:10:01,5,12,1,2,2,2,3,4,873.0,67,7,7,2.2106028,2.9883194,5.198922,2,2,28.37 - 17.17 - 54.46,59.36908309584784
8029,152736,1672672320,2023-01-02 15:12:10,26,27,3,1,1,3,4,4,873.0,68,7,8,1.778643,2.809037,4.58768,0,2,23.24 - 17.36 - 59.4,48.445380814764434
8030,152737,1672673040,2023-01-02 15:23:57,5,21,2,2,2,1,4,3,873.0,69,7,7,2.2000003,2.3699179,4.569918,1,2,37.3 - 19.25 - 43.45,48.1113899731558
8031,152738,1672673160,2023-01-02 15:25:55,12,27,2,1,1,1,3,2,873.0,70,7,5,2.5174909,2.5209024,5.038393,1,2,40.75 - 18.37 - 40.87,56.62174182865984
8032,152739,1672673880,2023-01-02 15:38:10,12,21,0,1,1,2,1,3,873.0,71,8,4,2.853532,2.0895596,4.9430914,2,1,54.34 - 17.58 - 28.08,54.94649853690182
8033,152740,1672674000,2023-01-02 15:39:58,5,26,1,1,3,1,4,2,873.0,72,8,6,2.3234527,2.4985833,4.822036,1,2,37.55 - 18.72 - 43.73,52.77450259477816
8034,152741,1672674720,2023-01-02 15:52:03,21,27,1,0,2,0,3,0,873.0,73,8,3,2.0615017,2.805828,4.8673296,1,2,28.23 - 17.76 - 54.02,53.59271256563153
8035,152742,1672674840,2023-01-02 15:53:57,12,26,0,0,0,3,0,3,873.0,74,8,3,3.126069,2.808783,5.934852,2,1,46.56 - 16.99 - 36.45,70.61286132362929
8036,152743,1672675560,2023-01-02 16:06:03,5,27,1,1,1,0,2,1,873.0,75,8,3,1.7043843,2.6654782,4.3698626,1,2,23.7 - 17.99 - 58.31,44.30300162037854
8037,152744,1672675680,2023-01-02 16:08:11,21,26,1,1,1,3,2,4,873.0,76,8,6,2.026505,2.4920661,4.518571,2,2,32.07 - 19.0 - 48.93,47.14176930439598
8038,152745,1672676400,2023-01-02 16:19:59,5,12,2,1,0,1,2,2,873.0,77,8,4,2.2918828,2.855571,5.147454,0,2,31.59 - 17.68 - 50.73,58.49877997770799
8039,152746,1672676520,2023-01-02 16:21:55,26,27,2,2,0,1,2,3,873.0,78,8,5,1.819515,2.838296,4.657811,2,2,23.59 - 17.29 - 59.12,49.75652507811291
8040,152747,1672677240,2023-01-02 16:34:01,5,21,0,2,2,0,2,2,873.0,79,8,4,2.4150047,2.2757115,4.6907163,0,1,42.99 - 19.01 - 38.0,50.36732345888849
8041,152748,1672677360,2023-01-02 16:35:59,12,27,3,2,2,2,5,4,873.0,80,8,9,2.3721192,2.5543706,4.92649,1,2,37.56 - 18.52 - 43.92,54.651468728487174
8042,152749,1672678080,2023-01-02 16:48:03,12,21,2,0,3,1,5,1,873.0,81,9,6,2.6742818,2.1386788,4.8129606,1,1,50.25 - 18.3 - 31.45,52.60978961500968
8043,152750,1672678200,2023-01-02 16:49:56,5,26,1,0,0,2,1,2,873.0,82,9,3,2.364934,2.5145779,4.879512,2,2,38.06 - 18.63 - 43.31,53.81166147048084
8044,152751,1672678920,2023-01-02 17:01:58,21,27,0,0,1,2,1,2,873.0,83,9,3,2.0577514,2.8294349,4.887186,2,2,27.85 - 17.66 - 54.5,53.949349352365694
8045,152752,1672679040,2023-01-02 17:03:36,12,26,1,0,2,0,3,0,873.0,84,9,3,3.119966,2.8574626,5.9774284,1,1,45.68 - 16.99 - 37.33,71.19109033405971
8046,152753,1672679760,2023-01-02 17:15:59,5,27,0,3,0,0,0,3,873.0,85,9,3,1.7265078,2.8100324,4.53654,2,2,22.33 - 17.25 - 60.42,47.481765968449615
8047,152754,1672679880,2023-01-02 17:17:50,21,26,1,1,3,2,4,3,873.0,86,9,7,2.1583595,2.9815767,5.1399364,1,2,27.57 - 17.14 - 55.29,58.37081563372576
8048,152755,1672680600,2023-01-02 17:30:06,5,12,2,0,0,1,2,1,873.0,87,9,3,2.251526,3.038682,5.290208,1,2,28.4 - 17.02 - 54.58,60.887291765421516
8049,152756,1672680720,2023-01-02 17:32:10,26,27,0,1,0,0,0,1,873.0,88,9,1,1.8111869,2.6344783,4.4456654,2,2,26.04 - 18.3 - 55.67,45.75530911340974
8050,152757,1672681440,2023-01-02 17:43:58,5,21,0,2,0,0,0,2,873.0,89,9,2,2.2308857,2.4323835,4.663269,2,2,36.87 - 19.03 - 44.1,49.858044372752566
8051,152758,1672681560,2023-01-02 17:46:03,12,27,3,0,2,2,5,2,873.0,90,9,7,2.445198,2.566148,5.011346,1,2,38.7 - 18.4 - 42.9,56.14953215983527
8052,152759,1672682280,2023-01-02 17:58:15,12,21,0,0,2,1,2,1,873.0,91,10,3,2.7541716,2.1705825,4.924754,1,1,51.11 - 18.01 - 30.88,54.620570463468844
8053,152760,1672682400,2023-01-02 17:59:54,5,26,2,3,3,1,5,4,873.0,92,10,9,2.1514318,2.4808357,4.6322675,1,2,34.6 - 18.97 - 46.43,49.280413202033344
8054,152761,1672683120,2023-01-02 18:12:00,21,27,0,5,0,0,0,5,873.0,93,10,5,1.9726647,2.6941226,4.666787,2,2,28.16 - 18.16 - 53.67,49.92343324260599
8055,152762,1672683240,2023-01-02 18:14:05,12,26,2,1,2,2,4,3,873.0,94,10,7,3.1029923,2.7733881,5.8763804,1,1,46.76 - 17.04 - 36.2,69.80559281499418
8056,152763,1672683960,2023-01-02 18:25:56,5,27,0,0,2,0,2,0,873.0,95,10,2,1.6708926,2.5560412,4.226934,1,2,24.49 - 18.53 - 56.98,41.54060539689314
8057,152764,1672684080,2023-01-02 18:28:02,21,26,0,3,2,2,2,5,873.0,96,10,7,2.1477087,2.773124,4.9208326,2,2,30.21 - 17.93 - 51.86,54.55072369058668
8058,152765,1672686000,2023-01-02 19:04:57,2,15,0,0,2,1,2,1,874.0,1,1,3,1.6306685,1.5677311,3.1983995,1,1,39.63 - 23.42 - 36.94,21.9102537505311
8059,152766,1672686840,2023-01-02 19:15:02,0,15,2,0,0,2,2,2,874.0,2,1,4,2.03403,1.8557152,3.8897452,0,1,43.0 - 20.95 - 36.04,34.96339773383403
8060,152767,1672687680,2023-01-02 19:28:11,0,2,1,1,1,0,2,1,874.0,3,1,3,1.6052308,2.174542,3.7797728,1,2,28.56 - 20.59 - 50.86,32.82272242370337
8061,152768,1672688520,2023-01-02 19:42:00,2,15,0,1,0,0,0,1,874.0,4,2,1,1.7985606,1.5174321,3.3159928,2,1,44.52 - 22.74 - 32.74,24.032923497091392
8062,152769,1672689360,2023-01-02 19:55:59,0,15,1,0,1,1,2,1,874.0,5,2,3,2.1160147,2.1403627,4.256377,1,2,39.53 - 20.03 - 40.44,42.11180847624649
8063,152770,1672690200,2023-01-02 20:10:01,0,2,0,0,0,1,0,1,874.0,6,2,1,1.6236364,2.1588707,3.782507,2,2,29.17 - 20.67 - 50.16,32.87581065137068
8064,152771,1672691040,2023-01-02 20:23:56,2,15,0,2,1,1,1,3,874.0,7,3,4,1.7394142,1.5347605,3.2741747,2,1,42.82 - 23.01 - 34.18,23.271596592106906
8065,152772,1672691880,2023-01-02 20:38:02,0,15,3,0,2,2,5,2,874.0,8,3,7,1.8439168,2.2288988,4.0728154,1,2,32.58 - 20.19 - 47.23,38.538569058634685
8066,152773,1672692720,2023-01-02 20:52:06,0,2,0,1,0,0,0,1,874.0,9,3,1,1.6600558,1.983225,3.6432807,2,2,32.75 - 21.53 - 45.72,30.18569320977636
8067,152774,1672693560,2023-01-02 21:06:00,2,15,0,3,1,1,1,4,874.0,10,4,5,1.7547764,1.5342786,3.2890549,2,1,43.18 - 22.93 - 33.89,23.5417200793039
8068,152775,1672694400,2023-01-02 21:20:02,0,15,1,0,1,0,2,0,874.0,11,4,2,1.817347,2.3376431,4.15499,1,2,30.36 - 19.72 - 49.91,40.14132981510067
8069,152776,1672695240,2023-01-02 21:34:02,0,2,0,1,3,0,3,1,874.0,12,4,4,1.6714827,1.8959123,3.567395,1,2,34.49 - 21.92 - 43.6,28.733836221580567
8070,152777,1672696080,2023-01-02 21:48:03,2,15,0,0,0,2,0,2,874.0,13,5,2,1.7604011,1.527734,3.288135,2,1,43.44 - 22.92 - 33.64,23.524997087131254
8071,152778,1672696920,2023-01-02 22:01:59,0,15,3,0,1,2,4,2,874.0,14,5,6,1.9391217,2.254256,4.1933775,1,2,34.08 - 19.99 - 45.93,40.88852525083001
8072,152779,1672697760,2023-01-02 22:15:59,0,2,0,1,0,1,0,2,874.0,15,5,2,1.7036351,2.0553334,3.7589684,2,2,32.49 - 21.12 - 46.39,32.419078980479114
8073,152780,1672698600,2023-01-02 22:29:54,2,15,0,1,2,1,2,2,874.0,16,6,4,1.7550633,1.5306917,3.2857552,0,1,43.26 - 22.94 - 33.8,23.481739969822748
8074,152781,1672699440,2023-01-02 22:44:04,0,15,2,1,2,1,4,2,874.0,17,6,6,1.892258,2.3954785,4.2877364,1,2,30.95 - 19.44 - 49.6,42.7190557420292
8075,152782,1672700280,2023-01-02 22:58:08,0,2,2,0,1,2,3,2,874.0,18,6,5,1.677989,1.9493648,3.6273537,1,2,33.71 - 21.66 - 44.63,29.879996141162252
8076,154470,1672701120,2023-01-02 23:11:59,2,15,0,2,0,1,0,3,874.0,19,7,3,1.7659187,1.5271356,3.2930543,2,1,43.58 - 22.89 - 33.53,23.61446988669972
8077,154471,1672701960,2023-01-02 23:26:09,0,15,2,0,1,0,3,0,874.0,20,7,3,1.9839082,2.4062164,4.3901243,1,2,32.56 - 19.36 - 48.08,44.6921869788733
8078,154472,1672702800,2023-01-02 23:40:01,0,2,0,1,1,2,1,3,874.0,21,7,4,1.7150613,2.1720402,3.8871017,2,2,30.85 - 20.55 - 48.59,34.91183268864435
8079,154473,1672703640,2023-01-02 23:54:06,2,15,2,0,2,4,4,4,874.0,22,8,8,1.7640331,1.5283313,3.2923644,0,1,43.51 - 22.9 - 33.59,23.60191434473042
8080,154474,1672704480,2023-01-03 00:08:01,0,15,3,2,1,0,4,2,874.0,23,8,6,1.9536561,2.471249,4.4249053,1,2,31.0 - 19.11 - 49.89,45.358590885630164
8081,154475,1672705320,2023-01-03 00:21:59,0,2,2,0,2,2,4,2,874.0,24,8,6,1.6768844,1.9909254,3.66781,1,2,32.98 - 21.47 - 45.55,30.657422375413372
8082,154476,1672707840,2023-01-03 01:04:07,2,15,0,1,1,0,1,1,874.0,25,9,2,1.8138399,1.5168337,3.3306737,0,1,44.88 - 22.66 - 32.46,24.301785448153908
8083,154477,1672708680,2023-01-03 01:18:06,0,15,3,1,1,1,4,2,874.0,26,9,6,2.0767486,2.4690604,4.545809,1,2,33.37 - 19.06 - 47.56,47.65686408067417
8084,154478,1672709520,2023-01-03 01:32:08,0,2,3,1,1,1,4,2,874.0,27,9,6,1.7018825,2.1886785,3.890561,1,2,30.32 - 20.48 - 49.2,34.97931262249373
8085,154479,1672710360,2023-01-03 01:45:57,2,15,0,3,0,1,0,4,874.0,28,10,4,1.8368391,1.5132927,3.3501318,2,1,45.48 - 22.54 - 31.99,24.65935909910035
8086,154480,1672711200,2023-01-03 02:00:12,0,15,3,1,1,2,4,3,874.0,29,10,7,2.1138055,2.4377482,4.5515537,1,2,34.57 - 19.14 - 46.29,47.76528935320034
8087,154481,1672712040,2023-01-03 02:14:22,0,2,1,2,1,0,2,2,874.0,30,10,4,1.7319719,2.2692363,4.0012083,0,2,29.7 - 20.07 - 50.23,37.13991042855205
8088,154482,1672712880,2023-01-03 02:28:02,2,15,2,1,1,2,3,3,874.0,31,11,6,1.8060373,1.5177912,3.3238285,0,1,44.69 - 22.7 - 32.62,24.176325574099344
8089,154483,1672713720,2023-01-03 02:42:04,0,15,1,1,0,0,1,1,874.0,32,11,2,2.0895445,2.5092242,4.5987687,0,2,33.0 - 18.91 - 48.09,48.653507987345925
8090,154484,1672714560,2023-01-03 02:55:58,0,2,1,1,2,1,3,2,874.0,33,11,5,1.6900245,2.2573001,3.9473248,1,2,29.04 - 20.14 - 50.83,36.08732438057811
8091,154485,1672715400,2023-01-03 03:10:17,2,15,0,3,1,1,1,4,874.0,34,12,5,1.8270963,1.5249077,3.352004,2,1,45.02 - 22.57 - 32.42,24.693837494372726
8092,154486,1672716240,2023-01-03 03:24:03,0,15,1,0,2,0,3,0,874.0,35,12,3,2.125641,2.3640718,4.4897127,1,2,35.97 - 19.37 - 44.66,46.59427543174225
8093,154487,1672717080,2023-01-03 03:38:03,0,2,0,0,0,1,0,1,874.0,36,12,1,1.7037762,2.2881427,3.991919,2,2,28.85 - 19.98 - 51.17,36.95842945477593
8094,154488,1672717920,2023-01-03 03:52:03,2,15,1,2,1,1,2,3,874.0,37,13,5,1.8072238,1.5353254,3.3425493,2,1,44.35 - 22.65 - 32.99,24.519855072979375
8095,154489,1672718760,2023-01-03 04:06:08,0,15,0,4,1,2,1,6,874.0,38,13,7,2.11583,2.3307881,4.446618,2,2,36.32 - 19.49 - 44.2,45.7734980396689
8096,154490,1672719600,2023-01-03 04:20:03,0,2,0,0,1,1,1,1,874.0,39,13,2,1.6515483,2.1273363,3.7788844,0,2,30.24 - 20.82 - 48.94,32.805478722916334
8097,154491,1672720440,2023-01-03 04:34:02,2,15,2,1,1,1,3,2,874.0,40,14,5,1.7679929,1.7424877,3.5104804,1,1,39.4 - 22.24 - 38.36,27.653536851158357
8098,154492,1672721280,2023-01-03 04:48:02,0,15,0,2,1,0,1,2,874.0,41,14,3,2.0859206,2.3942614,4.4801817,2,2,34.72 - 19.32 - 45.97,46.41307076062222
8099,154493,1672722120,2023-01-03 05:02:08,0,2,1,0,0,3,1,3,874.0,42,14,4,1.6534187,2.1163704,3.7697892,2,2,30.45 - 20.88 - 48.67,32.62895602427711
8100,154494,1672722960,2023-01-03 05:16:00,2,15,2,0,1,1,3,1,874.0,43,15,4,1.8042012,1.7096095,3.5138106,1,1,40.83 - 22.21 - 36.96,27.716523371198637
8101,154495,1672723800,2023-01-03 05:30:01,0,15,3,0,1,1,4,1,874.0,44,15,5,2.085354,2.3457885,4.431143,1,2,35.48 - 19.48 - 45.04,45.47787011881966
8102,154496,1672724640,2023-01-03 05:44:08,0,2,2,1,0,1,2,2,874.0,45,15,4,1.6657455,2.1047254,3.7704709,0,2,30.89 - 20.92 - 48.18,32.64218412822786
8103,154497,1672725480,2023-01-03 05:58:01,2,15,2,1,2,0,4,1,874.0,46,16,5,1.9281387,1.6041106,3.5322495,1,1,45.65 - 21.89 - 32.46,28.06578203204265
8104,154498,1672726320,2023-01-03 06:12:10,0,15,1,0,1,2,2,2,874.0,47,16,4,1.9596474,2.4404998,4.4001474,0,2,31.57 - 19.23 - 49.19,44.88444147404858
8105,154499,1672727160,2023-01-03 06:26:01,0,2,1,1,2,2,3,3,874.0,48,16,6,1.6701347,2.107195,3.7773294,0,2,30.95 - 20.91 - 48.15,32.77529341371615
8106,154500,1672729200,2023-01-03 06:59:59,21,22,0,1,0,2,0,3,875.0,1,1,3,1.4776222,2.121731,3.5993533,2,2,26.7 - 20.89 - 52.41,29.343787109464266
8107,154501,1672729320,2023-01-03 07:02:10,5,26,2,0,1,0,3,0,875.0,2,1,3,2.334648,2.1491911,4.483839,1,1,43.67 - 19.43 - 36.9,46.48262200538595
8108,154502,1672730040,2023-01-03 07:15:20,16,21,2,1,2,0,4,1,875.0,3,1,5,2.1231613,1.5404919,3.6636534,1,1,51.13 - 20.89 - 27.99,30.577409210332352
8109,154503,1672730160,2023-01-03 07:16:09,22,26,2,1,1,2,3,3,875.0,4,1,6,2.6589477,1.381666,4.0406137,0,1,64.68 - 17.23 - 18.09,37.90970819675194
8110,154504,1672730880,2023-01-03 07:28:00,5,16,2,0,0,1,2,1,875.0,5,1,3,1.6933769,2.5330794,4.226456,1,2,25.21 - 18.68 - 56.11,41.53133318973832
8111,154505,1672731000,2023-01-03 07:30:05,21,26,1,1,1,2,2,3,875.0,6,1,5,2.0793478,2.9363627,5.015711,2,2,26.81 - 17.23 - 55.95,56.22590667640459
8112,154506,1672731720,2023-01-03 07:42:00,5,22,1,0,0,2,1,2,875.0,7,1,3,1.6782789,2.4136531,4.0919323,2,2,26.55 - 19.31 - 54.14,38.91172871749301
8113,154507,1672731840,2023-01-03 07:44:03,16,26,1,1,2,1,3,2,875.0,8,1,5,2.3198757,2.0431101,4.3629856,1,1,45.3 - 19.62 - 35.08,44.170762827680164
8114,154508,1672732560,2023-01-03 07:56:02,5,21,1,1,0,2,1,3,875.0,9,1,4,2.2911355,1.5881813,3.8793168,2,1,53.57 - 19.93 - 26.5,34.760009354431496
8115,154509,1672732680,2023-01-03 07:58:04,16,22,0,0,1,1,1,1,875.0,10,1,2,1.8581822,2.2220569,4.0802393,0,2,32.97 - 20.2 - 46.82,38.683495128584205
8116,154510,1672733400,2023-01-03 08:10:10,21,22,1,1,0,3,1,4,875.0,11,2,5,1.5630877,2.807242,4.37033,2,2,19.58 - 16.86 - 63.56,44.311980426980014
8117,154511,1672733520,2023-01-03 08:11:56,5,26,0,3,1,0,1,3,875.0,12,2,4,2.3147023,2.4380744,4.7527766,2,2,38.36 - 18.89 - 42.75,51.51118739532099
8118,154512,1672734240,2023-01-03 08:23:58,16,21,1,0,0,0,1,0,875.0,13,2,1,2.9976077,1.4366366,4.434244,1,1,69.08 - 15.29 - 15.63,45.537157997732
8119,154513,1672734360,2023-01-03 08:26:16,22,26,2,0,2,1,4,1,875.0,14,2,5,2.6233394,1.8214818,4.4448214,1,1,55.26 - 18.36 - 26.37,45.739196365065396
8120,154514,1672735080,2023-01-03 08:37:54,5,16,1,0,3,3,4,3,875.0,15,2,7,1.6261002,2.683266,4.309366,1,2,22.09 - 17.74 - 60.17,43.13716158471729
8121,154515,1672735200,2023-01-03 08:40:06,21,26,0,0,1,1,1,1,875.0,16,2,2,2.2187185,2.6885512,4.9072695,0,2,32.7 - 18.24 - 49.06,54.30875741520356
