match_id,date_planned_start,match_start,player_1,player_2,player_1_fh_goals,player_2_fh_goals,player_1_sh_goals,player_2_sh_goals,player_1_total_goals,player_2_total_goals,shift_n,match_count_within_shift,match_count_within_shift_player_pair
119186,1667465520,1667465522,12,16,2,0,1,2,3,2,753.0,9,3
119189,1667468040,1667468040,12,16,2,0,5,0,7,0,753.0,12,4
119192,1667470560,1667470558,12,16,2,0,1,1,3,1,753.0,15,5
119195,1667473080,1667473086,12,16,2,1,0,0,2,1,753.0,18,6
119198,1667475600,1667475598,12,16,1,0,1,1,2,1,753.0,21,7
119201,1667478120,1667478123,12,16,0,0,1,3,1,3,753.0,24,8
119204,1667482320,1667482327,12,16,3,3,1,1,4,4,753.0,27,9
119207,1667484840,1667484846,12,16,2,1,3,0,5,1,753.0,30,10
119210,1667487360,1667487359,12,16,0,2,1,1,1,3,753.0,33,11
119213,1667489880,1667489882,12,16,1,2,1,2,2,4,753.0,36,12
119216,1667492400,1667492402,12,16,2,2,2,4,4,6,753.0,39,13
119219,1667494920,1667494920,12,16,0,1,0,0,0,1,753.0,42,14
119222,1667497440,1667497438,12,16,2,0,1,1,3,1,753.0,45,15
119225,1667499960,1667499959,12,16,0,1,0,1,0,2,753.0,48,16
119228,1667503680,1667503679,10,27,1,2,1,0,2,2,754.0,3,1
119231,1667506200,1667506203,10,27,0,1,0,3,0,4,754.0,6,2
119234,1667508720,1667508721,10,27,0,3,0,0,0,3,754.0,9,3
119237,1667511240,1667511247,10,27,0,1,0,2,0,3,754.0,12,4
119240,1667513760,1667513763,10,27,1,1,0,2,1,3,754.0,15,5
119243,1667516280,1667516275,10,27,2,2,1,1,3,3,754.0,18,6
119246,1667518800,1667518794,10,27,1,0,0,1,1,1,754.0,21,7
119249,1667521320,1667521316,10,27,0,0,2,2,2,2,754.0,24,8
119252,1667525520,1667525516,10,27,1,0,1,0,2,0,754.0,27,9
119255,1667528040,1667528035,10,27,2,0,0,4,2,4,754.0,30,10
119258,1667530560,1667530554,10,27,0,0,2,2,2,2,754.0,33,11
119261,1667533080,1667533076,10,27,1,2,2,1,3,3,754.0,36,12
119264,1667535600,1667535597,10,27,0,1,0,0,0,1,754.0,39,13
119267,1667538120,1667538116,10,27,0,0,1,1,1,1,754.0,42,14
119270,1667540640,1667540635,10,27,3,1,1,1,4,2,754.0,45,15
119273,1667543160,1667543156,10,27,0,2,2,0,2,2,754.0,48,16
119227,1667502840,1667502840,10,28,0,1,1,0,1,1,754.0,2,1
119230,1667505360,1667505359,10,28,0,2,1,0,1,2,754.0,5,2
119233,1667507880,1667507880,10,28,3,0,0,1,3,1,754.0,8,3
119236,1667510400,1667510405,10,28,2,0,0,1,2,1,754.0,11,4
119239,1667512920,1667512928,10,28,3,2,2,0,5,2,754.0,14,5
119242,1667515440,1667515435,10,28,1,0,1,0,2,0,754.0,17,6
119245,1667517960,1667517956,10,28,1,1,3,1,4,2,754.0,20,7
119248,1667520480,1667520476,10,28,1,4,0,2,1,6,754.0,23,8
119251,1667524680,1667524678,10,28,0,0,2,1,2,1,754.0,26,9
119254,1667527200,1667527194,10,28,1,0,0,1,1,1,754.0,29,10
119257,1667529720,1667529715,10,28,1,2,1,1,2,3,754.0,32,11
119260,1667532240,1667532237,10,28,1,1,1,3,2,4,754.0,35,12
119263,1667534760,1667534755,10,28,1,1,1,2,2,3,754.0,38,13
119266,1667537280,1667537274,10,28,0,1,3,1,3,2,754.0,41,14
119269,1667539800,1667539797,10,28,3,2,2,0,5,2,754.0,44,15
119272,1667542320,1667542317,10,28,0,3,1,1,1,4,754.0,47,16
119226,1667502000,1667501999,27,28,2,0,0,1,2,1,754.0,1,1
119229,1667504520,1667504520,27,28,0,0,1,1,1,1,754.0,4,2
119232,1667507040,1667507052,27,28,0,2,1,2,1,4,754.0,7,3
119235,1667509560,1667509560,27,28,2,3,1,3,3,6,754.0,10,4
119238,1667512080,1667512080,27,28,0,2,1,0,1,2,754.0,13,5
119241,1667514600,1667514604,27,28,0,4,2,1,2,5,754.0,16,6
119244,1667517120,1667517117,27,28,0,1,3,2,3,3,754.0,19,7
119247,1667519640,1667519636,27,28,0,0,4,1,4,1,754.0,22,8
119250,1667523840,1667523839,27,28,1,0,1,2,2,2,754.0,25,9
119253,1667526360,1667526354,27,28,2,0,3,1,5,1,754.0,28,10
119256,1667528880,1667528876,27,28,0,0,0,1,0,1,754.0,31,11
119259,1667531400,1667531394,27,28,1,1,1,1,2,2,754.0,34,12
119262,1667533920,1667533918,27,28,1,2,0,0,1,2,754.0,37,13
119265,1667536440,1667536437,27,28,0,0,1,0,1,0,754.0,40,14
119268,1667538960,1667538956,27,28,1,1,0,1,1,2,754.0,43,15
119271,1667541480,1667541477,27,28,0,1,3,2,3,3,754.0,46,16
119274,1667545200,1667545203,0,2,1,1,1,1,2,2,755.0,1,1
119277,1667547720,1667547747,0,2,0,2,0,0,0,2,755.0,4,2
119280,1667550240,1667550258,0,2,0,3,1,0,1,3,755.0,7,3
119283,1667552760,1667552769,0,2,1,0,1,1,2,1,755.0,10,4
119286,1667555280,1667555281,0,2,0,1,0,1,0,2,755.0,13,5
119289,1667557800,1667557812,0,2,2,2,0,1,2,3,755.0,16,6
119292,1667560320,1667560330,0,2,0,1,0,0,0,1,755.0,19,7
119295,1667562840,1667562841,0,2,0,0,0,1,0,1,755.0,22,8
119298,1667567040,1667567051,0,2,0,1,1,0,1,1,755.0,25,9
119304,1667572080,1667572088,0,2,0,0,0,0,0,0,755.0,27,10
119307,1667574600,1667574606,0,2,0,1,0,0,0,1,755.0,30,11
119310,1667577120,1667577123,0,2,0,2,0,1,0,3,755.0,33,12
119313,1667579640,1667579642,0,2,1,1,1,1,2,2,755.0,36,13
119316,1667582160,1667582181,0,2,2,2,0,1,2,3,755.0,39,14
119319,1667584680,1667584682,0,2,0,0,0,0,0,0,755.0,42,15
119276,1667546880,1667546888,0,7,2,1,3,0,5,1,755.0,3,1
119279,1667549400,1667549405,0,7,0,0,1,0,1,0,755.0,6,2
119282,1667551920,1667551923,0,7,3,0,2,1,5,1,755.0,9,3
119285,1667554440,1667554445,0,7,2,1,3,0,5,1,755.0,12,4
119288,1667556960,1667556965,0,7,0,2,1,1,1,3,755.0,15,5
119291,1667559480,1667559488,0,7,1,2,3,1,4,3,755.0,18,6
119294,1667562000,1667562002,0,7,0,1,0,1,0,2,755.0,21,7
119297,1667564520,1667564534,0,7,2,0,1,0,3,0,755.0,24,8
119306,1667573760,1667573767,0,7,2,1,3,2,5,3,755.0,29,9
119309,1667576280,1667576279,0,7,1,0,1,2,2,2,755.0,32,10
119312,1667578800,1667578800,0,7,1,1,0,5,1,6,755.0,35,11
119315,1667581320,1667581323,0,7,1,1,3,1,4,2,755.0,38,12
119318,1667583840,1667583840,0,7,1,0,1,0,2,0,755.0,41,13
119321,1667586360,1667586360,0,7,1,0,0,1,1,1,755.0,44,14
119275,1667546040,1667546047,2,7,1,2,2,1,3,3,755.0,2,1
119278,1667548560,1667548566,2,7,1,0,1,0,2,0,755.0,5,2
119281,1667551080,1667551082,2,7,0,0,2,0,2,0,755.0,8,3
119284,1667553600,1667553607,2,7,1,0,0,2,1,2,755.0,11,4
119287,1667556120,1667556125,2,7,1,2,2,1,3,3,755.0,14,5
119290,1667558640,1667558641,2,7,1,1,2,1,3,2,755.0,17,6
119293,1667561160,1667561162,2,7,1,1,2,0,3,1,755.0,20,7
119296,1667563680,1667563689,2,7,0,0,3,0,3,0,755.0,23,8
119299,1667567880,1667579102,2,7,2,1,1,1,3,2,755.0,26,9
119305,1667572920,1667572925,2,7,0,0,1,0,1,0,755.0,28,10
119308,1667575440,1667575458,2,7,2,0,0,3,2,3,755.0,31,11
119311,1667577960,1667577963,2,7,2,1,0,1,2,2,755.0,34,12
119314,1667580480,1667580488,2,7,2,0,0,3,2,3,755.0,37,13
119317,1667583000,1667583001,2,7,1,0,1,1,2,1,755.0,40,14
119320,1667585520,1667585522,2,7,1,1,2,1,3,2,755.0,43,15
119324,1667590080,1667590084,8,14,0,0,0,1,0,1,756.0,3,1
119327,1667592600,1667592608,8,14,0,1,0,0,0,1,756.0,6,2
119330,1667595120,1667595125,8,14,1,2,1,0,2,2,756.0,9,3
119333,1667597640,1667597648,8,14,2,1,1,0,3,1,756.0,12,4
119336,1667600160,1667600199,8,14,0,2,1,0,1,2,756.0,15,5
119339,1667602680,1667602677,8,14,0,0,2,1,2,1,756.0,18,6
119342,1667605200,1667605198,8,14,1,1,2,0,3,1,756.0,21,7
119345,1667607720,1667607722,8,14,0,2,2,2,2,4,756.0,24,8
119348,1667611920,1667611917,8,14,3,1,2,3,5,4,756.0,27,9
119351,1667614440,1667614439,8,14,0,0,0,0,0,0,756.0,30,10
119354,1667616960,1667616957,8,14,2,2,1,1,3,3,756.0,33,11
119357,1667619480,1667619478,8,14,0,0,2,1,2,1,756.0,36,12
119360,1667622000,1667621996,8,14,2,2,0,0,2,2,756.0,39,13
119363,1667624520,1667624517,8,14,0,1,2,2,2,3,756.0,42,14
119366,1667627040,1667627037,8,14,0,0,3,0,3,0,756.0,45,15
119369,1667629560,1667629554,8,14,1,0,1,1,2,1,756.0,48,16
119322,1667588400,1667588400,8,19,0,2,0,0,0,2,756.0,1,1
119325,1667590920,1667590920,8,19,1,1,0,1,1,2,756.0,4,2
119328,1667593440,1667593451,8,19,1,1,2,2,3,3,756.0,7,3
119331,1667595960,1667595961,8,19,0,0,1,1,1,1,756.0,10,4
119334,1667598480,1667598487,8,19,0,0,1,1,1,1,756.0,13,5
119337,1667601000,1667601001,8,19,0,1,1,0,1,1,756.0,16,6
119340,1667603520,1667603517,8,19,1,0,0,0,1,0,756.0,19,7
119343,1667606040,1667606036,8,19,2,1,1,3,3,4,756.0,22,8
119346,1667610240,1667610235,8,19,1,0,0,4,1,4,756.0,25,9
119349,1667612760,1667612754,8,19,0,0,0,1,0,1,756.0,28,10
119352,1667615280,1667615276,8,19,4,1,1,0,5,1,756.0,31,11
119355,1667617800,1667617794,8,19,0,1,0,1,0,2,756.0,34,12
119358,1667620320,1667620316,8,19,2,0,1,2,3,2,756.0,37,13
119361,1667622840,1667622835,8,19,1,1,1,0,2,1,756.0,40,14
119364,1667625360,1667625357,8,19,1,0,1,1,2,1,756.0,43,15
119367,1667627880,1667627875,8,19,2,0,2,1,4,1,756.0,46,16
119323,1667589240,1667589244,14,19,1,0,0,1,1,1,756.0,2,1
119326,1667591760,1667591765,14,19,1,0,0,2,1,2,756.0,5,2
119329,1667594280,1667594282,14,19,1,0,0,0,1,0,756.0,8,3
119332,1667596800,1667596803,14,19,0,1,1,0,1,1,756.0,11,4
119335,1667599320,1667599327,14,19,1,0,0,1,1,1,756.0,14,5
119338,1667601840,1667601837,14,19,0,0,1,1,1,1,756.0,17,6
119341,1667604360,1667604357,14,19,2,2,1,0,3,2,756.0,20,7
119344,1667606880,1667606876,14,19,1,0,0,3,1,3,756.0,23,8
119347,1667611080,1667611077,14,19,1,0,3,1,4,1,756.0,26,9
119350,1667613600,1667613596,14,19,0,4,0,3,0,7,756.0,29,10
119353,1667616120,1667616116,14,19,1,1,0,0,1,1,756.0,32,11
119356,1667618640,1667618635,14,19,2,1,1,0,3,1,756.0,35,12
119359,1667621160,1667621157,14,19,0,2,0,1,0,3,756.0,38,13
119362,1667623680,1667623676,14,19,1,0,1,0,2,0,756.0,41,14
119365,1667626200,1667626200,14,19,0,1,2,0,2,1,756.0,44,15
119368,1667628720,1667628714,14,19,0,1,2,0,2,1,756.0,47,16
119372,1667633280,1667633279,0,2,0,2,1,1,1,3,757.0,3,1
119375,1667635800,1667635803,0,2,0,0,1,1,1,1,757.0,6,2
119378,1667638320,1667638318,0,2,1,2,1,1,2,3,757.0,9,3
119381,1667640840,1667640839,0,2,0,3,0,0,0,3,757.0,12,4
119384,1667643360,1667643378,0,2,0,1,0,1,0,2,757.0,15,5
119387,1667645880,1667645877,0,2,1,0,0,1,1,1,757.0,18,6
119390,1667648400,1667648399,0,2,0,0,1,0,1,0,757.0,21,7
119393,1667650920,1667650924,0,2,3,0,0,2,3,2,757.0,24,8
119396,1667655120,1667655122,0,2,0,0,1,0,1,0,757.0,27,9
119399,1667657640,1667657639,0,2,1,4,2,0,3,4,757.0,30,10
119402,1667660160,1667660159,0,2,0,1,1,1,1,2,757.0,33,11
119405,1667662680,1667662690,0,2,1,1,0,1,1,2,757.0,36,12
119408,1667665200,1667665212,0,2,1,0,0,1,1,1,757.0,39,13
119411,1667667720,1667667729,0,2,1,3,0,3,1,6,757.0,42,14
119414,1667670240,1667670246,0,2,2,0,1,0,3,0,757.0,45,15
119417,1667672760,1667672763,0,2,0,0,0,0,0,0,757.0,48,16
119371,1667632440,1667632442,0,7,0,1,4,0,4,1,757.0,2,1
119374,1667634960,1667634957,0,7,0,0,1,0,1,0,757.0,5,2
119377,1667637480,1667637480,0,7,2,0,2,0,4,0,757.0,8,3
119380,1667640000,1667639998,0,7,3,0,1,1,4,1,757.0,11,4
119383,1667642520,1667642520,0,7,1,1,1,0,2,1,757.0,14,5
119386,1667645040,1667645040,0,7,2,0,3,1,5,1,757.0,17,6
119389,1667647560,1667647560,0,7,1,0,1,3,2,3,757.0,20,7
119392,1667650080,1667650079,0,7,0,4,1,1,1,5,757.0,23,8
119395,1667654280,1667654279,0,7,1,1,0,1,1,2,757.0,26,9
119398,1667656800,1667656796,0,7,2,2,0,0,2,2,757.0,29,10
119401,1667659320,1667659316,0,7,1,1,2,0,3,1,757.0,32,11
119404,1667661840,1667661842,0,7,2,1,2,1,4,2,757.0,35,12
119407,1667664360,1667664364,0,7,0,2,0,0,0,2,757.0,38,13
119410,1667666880,1667666881,0,7,1,0,0,1,1,1,757.0,41,14
119413,1667669400,1667669411,0,7,1,1,0,0,1,1,757.0,44,15
119416,1667671920,1667671934,0,7,2,1,1,2,3,3,757.0,47,16
119370,1667631600,1667631598,2,7,0,0,2,0,2,0,757.0,1,1
119373,1667634120,1667634118,2,7,1,1,0,0,1,1,757.0,4,2
119376,1667636640,1667636638,2,7,3,0,1,0,4,0,757.0,7,3
119379,1667639160,1667639158,2,7,1,0,1,1,2,1,757.0,10,4
119382,1667641680,1667641681,2,7,1,0,2,0,3,0,757.0,13,5
119385,1667644200,1667644197,2,7,1,2,0,1,1,3,757.0,16,6
119388,1667646720,1667646724,2,7,2,0,1,1,3,1,757.0,19,7
119391,1667649240,1667649237,2,7,0,0,1,1,1,1,757.0,22,8
119394,1667653440,1667653444,2,7,0,0,1,1,1,1,757.0,25,9
119397,1667655960,1667655958,2,7,1,0,0,1,1,1,757.0,28,10
119400,1667658480,1667658478,2,7,4,0,3,1,7,1,757.0,31,11
119403,1667661000,1667661003,2,7,2,1,0,2,2,3,757.0,34,12
119406,1667663520,1667663521,2,7,1,1,1,1,2,2,757.0,37,13
119409,1667666040,1667666045,2,7,0,1,0,0,0,1,757.0,40,14
119412,1667668560,1667668564,2,7,1,0,0,0,1,0,757.0,43,15
119415,1667671080,1667671097,2,7,0,0,1,0,1,0,757.0,46,16
119419,1667675640,1667675641,8,14,1,1,0,0,1,1,758.0,2,1
119422,1667678160,1667678161,8,14,1,1,1,0,2,1,758.0,5,2
119425,1667680680,1667680701,8,14,0,2,0,0,0,2,758.0,8,3
119428,1667683200,1667683200,8,14,1,1,0,1,1,2,758.0,11,4
119431,1667685720,1667685720,8,14,1,0,0,0,1,0,758.0,14,5
119434,1667688240,1667688236,8,14,1,1,0,1,1,2,758.0,17,6
119778,1667690760,1667690756,8,14,0,1,1,3,1,4,758.0,20,7
119781,1667693280,1667693276,8,14,1,0,1,1,2,1,758.0,23,8
119784,1667697480,1667697472,8,14,0,0,0,0,0,0,758.0,26,9
119787,1667700000,1667699997,8,14,1,0,1,2,2,2,758.0,29,10
119790,1667702520,1667702512,8,14,0,1,0,0,0,1,758.0,32,11
119793,1667705040,1667705034,8,14,3,2,0,0,3,2,758.0,35,12
119796,1667707560,1667707554,8,14,0,0,0,1,0,1,758.0,38,13
119799,1667710080,1667710073,8,14,1,1,2,1,3,2,758.0,41,14
119802,1667712600,1667712592,8,14,1,1,0,2,1,3,758.0,44,15
119805,1667715120,1667715116,8,14,0,1,3,1,3,2,758.0,47,16
119420,1667676480,1667676480,8,19,1,3,0,1,1,4,758.0,3,1
119423,1667679000,1667679000,8,19,1,1,2,0,3,1,758.0,6,2
119426,1667681520,1667681522,8,19,0,0,1,1,1,1,758.0,9,3
119429,1667684040,1667684040,8,19,0,2,2,1,2,3,758.0,12,4
119432,1667686560,1667686564,8,19,2,1,0,0,2,1,758.0,15,5
119435,1667689080,1667689075,8,19,1,1,0,0,1,1,758.0,18,6
119779,1667691600,1667691595,8,19,1,0,1,0,2,0,758.0,21,7
119782,1667694120,1667694115,8,19,1,0,1,2,2,2,758.0,24,8
119785,1667698320,1667698313,8,19,0,1,0,2,0,3,758.0,27,9
119788,1667700840,1667700835,8,19,2,0,2,0,4,0,758.0,30,10
119791,1667703360,1667703355,8,19,0,1,0,1,0,2,758.0,33,11
119794,1667705880,1667705875,8,19,1,1,0,0,1,1,758.0,36,12
119797,1667708400,1667708392,8,19,1,0,0,0,1,0,758.0,39,13
119800,1667710920,1667710915,8,19,1,0,0,0,1,0,758.0,42,14
119803,1667713440,1667713434,8,19,1,1,4,1,5,2,758.0,45,15
119806,1667715960,1667715955,8,19,0,1,0,2,0,3,758.0,48,16
119418,1667674800,1667674808,14,19,0,1,1,1,1,2,758.0,1,1
119421,1667677320,1667677321,14,19,2,2,1,1,3,3,758.0,4,2
119424,1667679840,1667679845,14,19,0,0,0,2,0,2,758.0,7,3
119427,1667682360,1667682361,14,19,2,1,1,2,3,3,758.0,10,4
119430,1667684880,1667684886,14,19,1,0,1,1,2,1,758.0,13,5
119433,1667687400,1667687407,14,19,2,0,2,0,4,0,758.0,16,6
119777,1667689920,1667689916,14,19,0,1,1,1,1,2,758.0,19,7
119780,1667692440,1667692436,14,19,0,0,2,2,2,2,758.0,22,8
119783,1667696640,1667696637,14,19,1,0,1,3,2,3,758.0,25,9
119786,1667699160,1667699155,14,19,0,0,0,0,0,0,758.0,28,10
119789,1667701680,1667701674,14,19,3,0,2,0,5,0,758.0,31,11
119792,1667704200,1667704197,14,19,0,1,2,0,2,1,758.0,34,12
119795,1667706720,1667706714,14,19,1,3,0,1,1,4,758.0,37,13
119798,1667709240,1667709234,14,19,0,1,2,0,2,1,758.0,40,14
119801,1667711760,1667711757,14,19,1,2,1,1,2,3,758.0,43,15
119804,1667714280,1667714276,14,19,1,2,0,3,1,5,758.0,46,16
119808,1667718840,1667718841,18,26,2,0,4,3,6,3,759.0,2,1
119811,1667721360,1667721362,18,26,2,1,0,0,2,1,759.0,5,2
119814,1667723880,1667723882,18,26,1,1,1,1,2,2,759.0,8,3
119817,1667726400,1667726397,18,26,0,2,2,0,2,2,759.0,11,4
119820,1667728920,1667728920,18,26,1,3,1,2,2,5,759.0,14,5
119823,1667731440,1667731437,18,26,1,2,1,1,2,3,759.0,17,6
119826,1667733960,1667733961,18,26,2,1,2,0,4,1,759.0,20,7
119829,1667736480,1667736477,18,26,2,1,3,1,5,2,759.0,23,8
119832,1667740680,1667740677,18,26,0,1,2,1,2,2,759.0,26,9
119835,1667743200,1667743199,18,26,6,1,2,0,8,1,759.0,29,10
119838,1667745720,1667745720,18,26,1,0,1,0,2,0,759.0,32,11
119841,1667748240,1667748243,18,26,1,3,2,2,3,5,759.0,35,12
119844,1667750760,1667750763,18,26,2,0,1,2,3,2,759.0,38,13
119847,1667753280,1667753280,18,26,0,0,2,5,2,5,759.0,41,14
119850,1667755800,1667755803,18,26,1,0,2,0,3,0,759.0,44,15
119853,1667758320,1667758321,18,26,1,5,2,0,3,5,759.0,47,16
119807,1667718000,1667718002,18,27,1,1,1,2,2,3,759.0,1,1
119810,1667720520,1667720522,18,27,0,2,0,1,0,3,759.0,4,2
119813,1667723040,1667723038,18,27,2,2,0,0,2,2,759.0,7,3
119816,1667725560,1667725560,18,27,2,0,2,1,4,1,759.0,10,4
119819,1667728080,1667728077,18,27,0,4,0,2,0,6,759.0,13,5
119822,1667730600,1667730600,18,27,2,2,2,2,4,4,759.0,16,6
119825,1667733120,1667733116,18,27,1,2,0,0,1,2,759.0,19,7
119828,1667735640,1667735639,18,27,1,0,0,2,1,2,759.0,22,8
119831,1667739840,1667739840,18,27,3,2,2,0,5,2,759.0,25,9
119834,1667742360,1667742356,18,27,0,0,2,0,2,0,759.0,28,10
119837,1667744880,1667744877,18,27,1,1,1,2,2,3,759.0,31,11
119840,1667747400,1667747404,18,27,1,1,2,2,3,3,759.0,34,12
119843,1667749920,1667749922,18,27,2,2,0,3,2,5,759.0,37,13
119846,1667752440,1667752456,18,27,2,0,1,0,3,0,759.0,40,14
119849,1667754960,1667754962,18,27,1,3,3,0,4,3,759.0,43,15
119852,1667757480,1667757476,18,27,1,0,1,2,2,2,759.0,46,16
119809,1667719680,1667719682,26,27,1,1,1,2,2,3,759.0,3,1
119812,1667722200,1667722200,26,27,0,1,2,1,2,2,759.0,6,2
119815,1667724720,1667724718,26,27,1,0,1,2,2,2,759.0,9,3
119818,1667727240,1667727240,26,27,0,1,1,1,1,2,759.0,12,4
119821,1667729760,1667729759,26,27,1,1,1,1,2,2,759.0,15,5
119824,1667732280,1667732280,26,27,2,2,0,0,2,2,759.0,18,6
119827,1667734800,1667734800,26,27,0,4,3,2,3,6,759.0,21,7
119830,1667737320,1667737320,26,27,0,0,1,1,1,1,759.0,24,8
119833,1667741520,1667741518,26,27,0,3,0,0,0,3,759.0,27,9
119836,1667744040,1667744037,26,27,0,2,2,2,2,4,759.0,30,10
119839,1667746560,1667746564,26,27,4,1,0,1,4,2,759.0,33,11
119842,1667749080,1667749086,26,27,2,1,0,0,2,1,759.0,36,12
119845,1667751600,1667751602,26,27,0,1,3,0,3,1,759.0,39,13
119848,1667754120,1667754138,26,27,0,0,0,0,0,0,759.0,42,14
119851,1667756640,1667756639,26,27,0,1,1,0,1,1,759.0,45,15
119854,1667759160,1667759163,26,27,1,1,1,1,2,2,759.0,48,16
119855,1667761200,1667761203,8,14,1,1,3,0,4,1,760.0,1,1
119858,1667763720,1667763731,8,14,0,0,2,0,2,0,760.0,4,2
119861,1667766240,1667766242,8,14,1,0,0,2,1,2,760.0,7,3
119864,1667768760,1667768772,8,14,1,1,1,1,2,2,760.0,10,4
119867,1667771280,1667771291,8,14,1,2,1,1,2,3,760.0,13,5
119870,1667773800,1667773805,8,14,1,0,0,0,1,0,760.0,16,6
119873,1667776320,1667776332,8,14,0,1,0,1,0,2,760.0,19,7
119876,1667778840,1667778849,8,14,0,2,2,1,2,3,760.0,22,8
119879,1667783040,1667783052,8,14,1,0,1,0,2,0,760.0,25,9
119882,1667785560,1667785578,8,14,1,1,0,2,1,3,760.0,28,10
119885,1667788080,1667788092,8,14,0,2,2,0,2,2,760.0,31,11
119888,1667790600,1667790657,8,14,1,3,2,2,3,5,760.0,34,12
119891,1667793120,1667793124,8,14,0,1,1,0,1,1,760.0,37,13
119894,1667795640,1667795645,8,14,1,1,0,0,1,1,760.0,40,14
119897,1667798160,1667798175,8,14,0,1,0,0,0,1,760.0,43,15
119900,1667800680,1667800736,8,14,0,0,3,1,3,1,760.0,46,16
119856,1667762040,1667762042,8,19,2,0,3,0,5,0,760.0,2,1
119859,1667764560,1667764567,8,19,1,1,0,1,1,2,760.0,5,2
119862,1667767080,1667767084,8,19,1,1,1,1,2,2,760.0,8,3
119865,1667769600,1667769607,8,19,1,0,1,1,2,1,760.0,11,4
119868,1667772120,1667772127,8,19,1,0,0,0,1,0,760.0,14,5
119871,1667774640,1667774645,8,19,1,1,0,1,1,2,760.0,17,6
119874,1667777160,1667777164,8,19,0,2,3,1,3,3,760.0,20,7
119877,1667779680,1667779682,8,19,0,1,0,2,0,3,760.0,23,8
119880,1667783880,1667783882,8,19,1,1,2,2,3,3,760.0,26,9
119883,1667786400,1667786405,8,19,2,0,0,3,2,3,760.0,29,10
119886,1667788920,1667788922,8,19,3,0,0,1,3,1,760.0,32,11
119889,1667791440,1667791443,8,19,1,0,0,1,1,1,760.0,35,12
119892,1667793960,1667793965,8,19,0,0,1,0,1,0,760.0,38,13
119895,1667796480,1667796483,8,19,0,1,3,1,3,2,760.0,41,14
119898,1667799000,1667799001,8,19,1,0,1,0,2,0,760.0,44,15
119901,1667801520,1667801524,8,19,2,1,0,0,2,1,760.0,47,16
119857,1667762880,1667762885,14,19,0,1,2,1,2,2,760.0,3,1
119860,1667765400,1667765402,14,19,0,1,2,1,2,2,760.0,6,2
119863,1667767920,1667767926,14,19,2,2,0,1,2,3,760.0,9,3
119866,1667770440,1667770441,14,19,1,3,1,2,2,5,760.0,12,4
119869,1667772960,1667772964,14,19,0,1,0,3,0,4,760.0,15,5
119872,1667775480,1667775483,14,19,0,1,0,0,0,1,760.0,18,6
119875,1667778000,1667778014,14,19,0,0,0,0,0,0,760.0,21,7
119878,1667780520,1667780525,14,19,1,1,1,2,2,3,760.0,24,8
119881,1667784720,1667784752,14,19,1,2,1,1,2,3,760.0,27,9
119884,1667787240,1667787241,14,19,3,2,2,2,5,4,760.0,30,10
119887,1667789760,1667789767,14,19,0,0,0,0,0,0,760.0,33,11
119890,1667792280,1667792282,14,19,3,1,2,2,5,3,760.0,36,12
119893,1667794800,1667794801,14,19,1,0,2,1,3,1,760.0,39,13
119896,1667797320,1667797321,14,19,1,0,2,2,3,2,760.0,42,14
119899,1667799840,1667799844,14,19,1,0,0,1,1,1,760.0,45,15
119902,1667802360,1667802360,14,19,1,4,1,4,2,8,760.0,48,16
119911,1667807760,1667807762,0,2,1,0,0,2,1,2,761.0,9,1
119921,1667811960,1667811963,0,2,0,0,0,2,0,2,761.0,19,2
119931,1667816160,1667816194,0,2,1,0,1,4,2,4,761.0,28,3
119941,1667820360,1667820370,0,2,1,2,3,2,4,4,761.0,38,4
119951,1667824560,1667824564,0,2,1,0,2,1,3,1,761.0,48,5
119961,1667830440,1667830440,0,2,0,2,0,1,0,3,761.0,58,6
119971,1667834640,1667834650,0,2,2,0,0,0,2,0,761.0,68,7
119981,1667838840,1667838847,0,2,0,1,0,0,0,1,761.0,78,8
119991,1667843040,1667843044,0,2,2,1,0,3,2,4,761.0,88,9
119909,1667806920,1667806918,0,7,1,0,2,1,3,1,761.0,7,1
119919,1667811120,1667811124,0,7,2,2,0,0,2,2,761.0,17,2
119929,1667815320,1667815320,0,7,0,2,0,2,0,4,761.0,27,3
119939,1667819520,1667819528,0,7,1,3,0,2,1,5,761.0,36,4
119949,1667823720,1667823723,0,7,1,1,0,1,1,2,761.0,46,5
119959,1667829600,1667829603,0,7,0,1,0,1,0,2,761.0,56,6
119969,1667833800,1667833800,0,7,0,2,4,1,4,3,761.0,66,7
119979,1667838000,1667838062,0,7,0,2,1,0,1,2,761.0,76,8
119989,1667842200,1667842200,0,7,1,0,3,3,4,3,761.0,86,9
119907,1667806080,1667806083,0,12,3,1,0,3,3,4,761.0,5,1
119917,1667810280,1667810283,0,12,1,2,3,3,4,5,761.0,15,2
119927,1667814480,1667814483,0,12,3,1,2,1,5,2,761.0,25,3
119937,1667818680,1667818681,0,12,0,2,1,1,1,3,761.0,34,4
119947,1667822880,1667822884,0,12,1,2,0,0,1,2,761.0,44,5
119957,1667828760,1667828765,0,12,2,0,2,1,4,1,761.0,54,6
119967,1667832960,1667832959,0,12,3,1,2,3,5,4,761.0,64,7
119977,1667837160,1667837170,0,12,0,2,1,3,1,5,761.0,74,8
119987,1667841360,1667841362,0,12,1,2,2,0,3,2,761.0,84,9
119997,1667845560,1667845561,0,12,1,2,0,1,1,3,761.0,94,10
119904,1667804520,1667804509,0,16,0,0,1,1,1,1,761.0,2,1
